round,district,selected,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6
1,Ullanlinna,False,0.0022376187,0.284509,0.478548,0.0022382548,0.22799045,0.0022407987,0.0022359164
2,Suutarila,False,0.0027116134,0.0027076006,0.34891474,0.0027010415,0.49494588,0.002702679,0.14531647
1,Kallio,False,0.27472487,0.057185967,0.0022779005,0.0022750015,0.4556845,0.002271768,0.20557998
2,Östersundom,False,0.003504088,0.53186405,0.0034992655,0.0034983999,0.0035010127,0.003519868,0.45061332
3,,False,0.0037647227,0.0037691044,0.97740406,0.0037627642,0.0037653062,0.0037693714,0.003764651
1,Kampinmalmi,False,0.0027056495,0.24947841,0.002704357,0.17980538,0.0027044741,0.55990016,0.002701583
2,Vartiokylä,False,0.0026068983,0.0026042534,0.0026043253,0.002603793,0.12229797,0.002608954,0.8646738
1,Kampinmalmi,False,0.009555316,0.009581103,0.009562513,0.94263256,0.009570667,0.009548675,0.009549202
1,Herttoniemi,False,0.0039828764,0.0039838273,0.003988996,0.003974568,0.00398246,0.003982553,0.97610474
2,Puistola,True,0.0031898692,0.003184951,0.003187144,0.8510963,0.0031924264,0.13296297,0.0031864091
1,Vuosaari,False,0.006233177,0.0062237508,0.45197037,0.006249255,0.1929464,0.0062503903,0.33012667
2,Mellunkylä,False,0.007970222,0.007940665,0.007943421,0.00794393,0.19688399,0.007971995,0.7633458
3,Vanhakaupunki,False,0.0051211175,0.0051173903,0.0051254407,0.5636255,0.41078463,0.0051079555,0.005117981
1,Vallila,False,0.0047802567,0.0047759437,0.97133195,0.004770902,0.00477831,0.0047852257,0.004777424
3,,False,0.0037647504,0.0037684578,0.9774053,0.003762804,0.0037652478,0.0037692825,0.0037641341
1,Vuosaari,False,0.0031197793,0.0790002,0.29086173,0.0031258892,0.12511848,0.095707394,0.40306652
2,Mellunkylä,False,0.005723031,0.0057274345,0.0057245786,0.005722098,0.0057262853,0.10060347,0.8707731
1,Vanhakaupunki,False,0.0022892903,0.002275243,0.50092584,0.002270752,0.002286181,0.4876779,0.0022747954
2,Suutarila,False,0.009532681,0.009531449,0.009535699,0.009528784,0.14897288,0.009540532,0.80335796
3,Maunula,False,0.015904155,0.01597396,0.016037693,0.01588446,0.015922891,0.015932094,0.9043448
1,,False,0.008432835,0.008428801,0.008442153,0.7716425,0.008432045,0.18617758,0.008444158
2,Ullanlinna,False,0.017920073,0.017876215,0.017910983,0.01787876,0.017913662,0.017994953,0.89250535
3,,False,0.13465853,0.2193138,0.34547794,0.0042196726,0.28788763,0.0042147688,0.0042276974
1,Kampinmalmi,True,0.00495036,0.17256345,0.48441023,0.0049473722,0.09825191,0.22994247,0.0049342406
2,Vironniemi,False,0.003587622,0.14717856,0.0035870117,0.11604843,0.48817956,0.23782007,0.0035987573
3,Kallio,False,0.005727731,0.005729901,0.0057353275,0.41947064,0.0057493183,0.0057391515,0.55184793
1,Kampinmalmi,False,0.24999864,0.0060096052,0.0059986655,0.0059571895,0.0060014674,0.0059750206,0.72005945
2,Puistola,True,0.51795137,0.46157837,0.0040956633,0.0040862956,0.004099213,0.00409195,0.004097148
3,Kallio,False,0.18840353,0.006241989,0.006222369,0.0062210714,0.7804669,0.0062222886,0.0062218276
1,Reijola,False,0.0057715643,0.005724694,0.005735649,0.005722751,0.4422237,0.0057483916,0.52907324
2,Mellunkylä,False,0.0059676385,0.0059589227,0.0059703747,0.07341364,0.65103436,0.0059696953,0.25168538
3,Länsi-Pakila,False,0.011951734,0.01193988,0.011933447,0.011920717,0.11981192,0.011939097,0.82050323
1,,False,0.0035815719,0.32438874,0.45383564,0.2074463,0.0035838082,0.0035795048,0.0035844787
2,Vironniemi,False,0.094212525,0.0025173062,0.5028725,0.0025147367,0.12303976,0.116334885,0.15850829
3,Vallila,False,0.0071629607,0.007155268,0.0071605965,0.007150378,0.95704675,0.007162367,0.0071617016
1,Kampinmalmi,False,0.0057503744,0.0057361117,0.61020756,0.0057385233,0.3610939,0.005733826,0.005739731
1,Kampinmalmi,False,0.0023496645,0.1344884,0.002351404,0.0023516344,0.002352685,0.002355057,0.8537511
2,Vironniemi,False,0.0026069891,0.0026090683,0.23109181,0.07174128,0.46732122,0.22201812,0.002611489
3,,False,0.17270234,0.7376995,0.01789902,0.017945997,0.017890863,0.017904505,0.017957775
1,Latokartano,False,0.002206751,0.0022096613,0.0022096753,0.0022117062,0.63215905,0.08199121,0.27701193
3,Lauttasaari,False,0.25384137,0.003680237,0.0036759719,0.0036696617,0.63084596,0.1006014,0.0036853955
1,,False,0.3090317,0.6312897,0.011930856,0.011949215,0.0119317155,0.011944672,0.011922103
3,Lauttasaari,False,0.19625713,0.10444444,0.0031881246,0.003191346,0.0031843227,0.0031800296,0.6865546
1,Latokartano,True,0.116969645,0.0021088403,0.0021134573,0.0021067394,0.002107961,0.6406617,0.23393166
3,Latokartano,False,0.007169183,0.0071847644,0.007178706,0.0071610454,0.0071664187,0.37375835,0.5903815
1,Kampinmalmi,False,0.85696477,0.023882417,0.023825834,0.023813304,0.023864046,0.023831958,0.023817655
2,Kallio,True,0.7256605,0.010242489,0.010227551,0.010327793,0.010243886,0.0102214245,0.22307636
3,Herttoniemi,False,0.015977623,0.015911812,0.015901973,0.015887259,0.5890117,0.33141544,0.015894163
1,Mellunkylä,False,0.00421506,0.004213865,0.15974154,0.004216137,0.004224363,0.70267725,0.12071183
2,Vanhakaupunki,True,0.01592615,0.015909638,0.015917223,0.015889969,0.015969528,0.015906401,0.90448105
3,Ullanlinna,False,0.0053154132,0.37343067,0.0053070635,0.0053164894,0.6000145,0.0053124563,0.0053034388
1,,False,0.011026036,0.44764358,0.011039279,0.011005226,0.15931708,0.34895238,0.0110164685
2,Haaga,False,0.0059894663,0.09263574,0.0059759957,0.14761457,0.0059790867,0.7358262,0.005978979
3,Pasila,False,0.010251333,0.5271264,0.010246251,0.010273085,0.0102948975,0.010269058,0.42153904
1,Vuosaari,True,0.0024684118,0.0024697233,0.0024792175,0.0024655838,0.0024686567,0.002473768,0.98517466
2,Vanhakaupunki,False,0.0022383756,0.002238665,0.002239657,0.002236734,0.0022374566,0.0022434015,0.9865657
3,Suutarila,False,0.3936429,0.004335181,0.0043355497,0.0043346356,0.5846776,0.004335317,0.004338775
1,Kampinmalmi,False,0.0023496642,0.13448276,0.002351404,0.0023516347,0.0023526847,0.0023550575,0.8537568
2,Herttoniemi,False,0.0020217292,0.3048412,0.002023334,0.0020181432,0.002021685,0.68505496,0.0020190224
1,Kampinmalmi,False,0.48132315,0.0042212666,0.0042180833,0.104247384,0.39756572,0.004214948,0.004209404
3,,False,0.0047765756,0.0047762743,0.54858804,0.004778211,0.0047829915,0.35702312,0.07527479
1,,False,0.23521562,0.0051208665,0.0051238537,0.0051269736,0.7391645,0.005113756,0.0051344596
1,Vanhakaupunki,False,0.0024726198,0.0024800056,0.095748134,0.002467942,0.0024874953,0.8918717,0.0024721434
2,Mellunkylä,False,0.32546583,0.0018876671,0.0018852483,0.0018859019,0.0018896582,0.0018851504,0.6651006
3,Herttoniemi,False,0.0043630498,0.00435874,0.42243528,0.21203655,0.34811673,0.0043443004,0.004345391
1,,False,0.011017672,0.011007016,0.011059732,0.011025936,0.011007759,0.10188353,0.8429983
2,Vanhakaupunki,False,0.9827769,0.002867668,0.0028741457,0.002865922,0.0028665867,0.0028763497,0.0028724298
3,Kaarela,True,0.23993567,0.0042150137,0.17621309,0.0042268033,0.1588369,0.0042158198,0.41235676
1,,False,0.0071698027,0.007159413,0.007163558,0.0071513546,0.0071559856,0.19417839,0.7700215
2,Pitäjänmäki,True,0.009536973,0.009543036,0.009528943,0.9427492,0.009566541,0.009529091,0.009546217
3,Tuomarinkylä,False,0.0047928225,0.00481878,0.17958643,0.28426614,0.004785325,0.00477807,0.5169724
1,,False,0.005114146,0.9692923,0.005126198,0.005113468,0.0051325792,0.0051114317,0.0051099206
2,Vallila,False,0.011004946,0.011032872,0.49306613,0.45183513,0.011022173,0.011001089,0.011037676
3,,True,0.8283212,0.028581686,0.028581766,0.028587768,0.028596565,0.028596183,0.028734844
1,Mellunkylä,False,0.0038767322,0.17684503,0.0038794505,0.0038741478,0.5389591,0.145635,0.12693056
2,Vallila,False,0.025269942,0.0021695343,0.37597376,0.00217952,0.002169315,0.5900623,0.0021756524
3,,False,0.0029249708,0.002923286,0.40963346,0.0029339693,0.2973525,0.002928826,0.281303
1,,False,0.01597629,0.015917359,0.41723228,0.2709796,0.015957588,0.015902491,0.24803436
2,Mellunkylä,False,0.004777727,0.0047837477,0.004792352,0.004774476,0.14399624,0.036421984,0.8004535
3,,False,0.6969734,0.0046244594,0.27988297,0.0046367,0.004622284,0.0046372833,0.0046229376
1,Pitäjänmäki,False,0.0025223233,0.0025171943,0.002522675,0.0025102056,0.0025186099,0.9848953,0.002513694
2,Vironniemi,False,0.0026030382,0.002615835,0.4984522,0.0026129284,0.0026145326,0.48849252,0.002608956
1,Latokartano,False,0.003772959,0.0037701936,0.30762684,0.003780992,0.0037790667,0.67349935,0.0037706066
2,,False,0.0021377087,0.0021405388,0.4350757,0.20307231,0.002140771,0.35329255,0.002140403
1,Herttoniemi,False,0.0021426675,0.0021418922,0.07788225,0.0021409781,0.00214191,0.0021390363,0.9114113
2,Vanhakaupunki,False,0.0057274927,0.0057262043,0.0057327542,0.005719376,0.0057259793,0.25923696,0.7121312
3,,False,0.31783938,0.62248904,0.011950898,0.011910527,0.0119442595,0.011928659,0.011937238
2,Vuosaari,False,0.8339582,0.010233451,0.11484407,0.010229224,0.010257036,0.010237111,0.010240893
3,,False,0.13800381,0.01100575,0.011017108,0.010993738,0.14940307,0.011013476,0.66856307
1,Kampinmalmi,False,0.014302545,0.50643593,0.014328146,0.014343469,0.42193663,0.014319296,0.014333939
1,Vanhakaupunki,False,0.10885241,0.0031233013,0.31200233,0.30666944,0.0031242776,0.26311484,0.003113421
2,Lauttasaari,False,0.0034121836,0.31530985,0.26408848,0.0034114788,0.0034286291,0.40694147,0.003407904
3,,False,0.4654835,0.0034896957,0.0034902007,0.003494542,0.0034951307,0.0035128074,0.5170341
1,Mellunkylä,False,0.004098817,0.004091479,0.004105897,0.004102774,0.73792815,0.065540865,0.18013199
2,Vartiokylä,True,0.1644647,0.0044912347,0.004486706,0.0044789193,0.0044805906,0.43984255,0.37775528
3,Reijola,False,0.0035820645,0.0035820992,0.27392474,0.0035819497,0.0035954383,0.15784663,0.55388707
1,Vuosaari,True,0.256154,0.53603566,0.0029864712,0.0029854262,0.19586088,0.0029829708,0.0029945932
2,Vironniemi,False,0.015883278,0.015901025,0.015974184,0.01598805,0.015966589,0.9043772,0.015909633
3,,False,0.084697336,0.005116313,0.0051140306,0.0051176106,0.88971746,0.0051094536,0.0051277415
1,Mellunkylä,False,0.0051147495,0.005122589,0.005120375,0.005128092,0.73255557,0.005124707,0.24183397
2,Vironniemi,False,0.0059633916,0.1311381,0.005971554,0.005968973,0.005984044,0.50935507,0.3356189
3,Myllypuro,False,0.92830104,0.011940568,0.011965388,0.011912134,0.011973676,0.011958786,0.011948413
1,Oulunkylä,False,0.01305817,0.92177933,0.01305622,0.01305334,0.01301702,0.013022495,0.013013448
3,Vartiokylä,True,0.0049593193,0.004994906,0.0049400767,0.004944971,0.48325035,0.05218332,0.44472706
1,Mellunkylä,False,0.6656923,0.0035879915,0.003589298,0.0035798764,0.0035893633,0.31638044,0.0035806685
2,Puistola,False,0.0089788735,0.008950821,0.009020288,0.008960847,0.008938005,0.008981875,0.9461693
3,,False,0.013041493,0.31894663,0.013028608,0.013001993,0.013022924,0.01306243,0.61589587
1,,False,0.0028624486,0.078732945,0.4654945,0.0028637957,0.0028669771,0.44431093,0.0028684074
2,Kampinmalmi,False,0.096266344,0.0043441546,0.0043462277,0.004335987,0.1500396,0.004358762,0.73630893
3,Kulosaari,False,0.26441476,0.010239746,0.010210947,0.20779534,0.48691273,0.010211291,0.010215237
1,Puistola,False,0.08324885,0.0018851394,0.5613298,0.0018841274,0.17361607,0.17614917,0.0018868427
2,Vironniemi,False,0.007995939,0.26481116,0.31674036,0.007983332,0.007987393,0.0079573365,0.3865245
3,Vuosaari,True,0.23538454,0.004095652,0.0040927255,0.0040915115,0.7441391,0.004098206,0.0040982487
1,Mellunkylä,False,0.39000356,0.0034166437,0.003416406,0.0034143154,0.20906195,0.003423873,0.38726324
3,Myllypuro,False,0.48217118,0.017892215,0.42831695,0.017886804,0.017901512,0.017935054,0.017896315
1,Mellunkylä,False,0.0025684354,0.0025652687,0.002563271,0.0025660298,0.76034933,0.08703133,0.1423563
2,Vuosaari,False,0.0062274924,0.006230255,0.006229161,0.0062273163,0.00622179,0.9626415,0.00622251
3,,False,0.0042162365,0.004215629,0.1829695,0.0042107548,0.0042188945,0.7959454,0.004223598
1,Malmi,False,0.0018851409,0.0018873058,0.0018904696,0.0018859506,0.83581066,0.1130181,0.04362231
2,,False,0.1398597,0.10478877,0.0025585575,0.0025567198,0.0025607038,0.11658782,0.6310877
1,Latokartano,False,0.014368973,0.014350661,0.0143633075,0.014324484,0.014324508,0.9139253,0.014342823
2,,False,0.20417081,0.023902528,0.6762124,0.023855908,0.023855126,0.023833694,0.024169602
3,,False,0.18787232,0.004353179,0.30068603,0.0043383245,0.004343361,0.0043480988,0.49405873
2,Vironniemi,False,0.052421823,0.005969074,0.15087424,0.005961864,0.00596722,0.005962259,0.7728435
3,Myllypuro,False,0.36441663,0.0071877185,0.0071743834,0.0071710506,0.5996995,0.00716645,0.007184256
1,Herttoniemi,False,0.0027664944,0.0027586962,0.28073993,0.002752256,0.0027606057,0.002761052,0.70546097
2,Vironniemi,False,0.0028708843,0.0028727003,0.34475717,0.0028648414,0.002864468,0.5301583,0.113611706
3,Pitäjänmäki,False,0.65626127,0.007989184,0.007950117,0.007944598,0.30393824,0.007950361,0.007966307
1,Vallila,False,0.5345678,0.0043404554,0.11797246,0.0043485085,0.21572228,0.11869898,0.0043495176
2,Vironniemi,False,0.00512019,0.00511573,0.1697072,0.005119721,0.44919652,0.005119331,0.3606213
3,Pukinmäki,False,0.028882394,0.82775444,0.028604649,0.028602565,0.028664261,0.028576218,0.028915476
1,Lauttasaari,False,0.0040936708,0.0040975474,0.2548203,0.004106493,0.00411733,0.50795484,0.22080976
2,Herttoniemi,False,0.0055247443,0.0055201696,0.005507432,0.3725225,0.0055226693,0.5998815,0.0055210185
3,Myllypuro,False,0.0075351074,0.24187462,0.007543451,0.17971429,0.0075471704,0.4865694,0.069216006
1,Puistola,False,0.006261563,0.006230685,0.1378059,0.0062225787,0.006233917,0.006243072,0.8310023
3,Myllypuro,False,0.0037695123,0.15240967,0.4081347,0.0037668583,0.003771557,0.13570498,0.29244274
2,Vanhakaupunki,False,0.24310456,0.58948463,0.0028166045,0.15616086,0.0028105048,0.002813199,0.0028096416
3,,False,0.0065107904,0.006521447,0.006509395,0.006505859,0.9609072,0.006527264,0.006518032
1,Kampinmalmi,False,0.0053085727,0.11142872,0.75058264,0.005305435,0.00530876,0.11676375,0.0053021354
3,Maunula,False,0.007954407,0.007959885,0.007977725,0.007958924,0.00795399,0.42491361,0.5352815
1,Vironniemi,False,0.33301437,0.008959191,0.008948435,0.008982248,0.6221548,0.00898485,0.008956124
2,,False,0.17449836,0.0038774505,0.046263568,0.0038739783,0.763742,0.003869735,0.0038748593
3,,False,0.009558392,0.009550485,0.0095567675,0.009538789,0.009538753,0.34550035,0.60675645
1,Kampinmalmi,False,0.004943989,0.0049436446,0.6340269,0.004946452,0.0049363417,0.34125194,0.004950773
2,Vanhakaupunki,False,0.003123309,0.3914592,0.003117136,0.0031174505,0.23188698,0.36417142,0.0031245016
3,,False,0.0062252446,0.0062423153,0.006233607,0.006219565,0.0062271277,0.96261835,0.0062337895
1,Vallila,False,0.17216858,0.0029292216,0.0029353974,0.0029274244,0.1250831,0.23563503,0.45832124
1,Puistola,False,0.005977017,0.005975276,0.005964632,0.0059718597,0.96413267,0.0059627695,0.006015819
3,,False,0.008429847,0.008437319,0.008460567,0.33440772,0.4956515,0.13618268,0.008430376
1,Alppiharju,False,0.0027658767,0.002753397,0.3399092,0.411849,0.0027594876,0.11364517,0.12631784
2,Mellunkylä,False,0.0062409295,0.0062437844,0.006228849,0.15403843,0.006261723,0.46156958,0.35941672
3,,False,0.004206864,0.004212686,0.45864454,0.004206029,0.0042126533,0.520294,0.004223225
1,Kampinmalmi,False,0.002274434,0.0022750243,0.42130476,0.00227745,0.4624095,0.0022735505,0.107185274
2,Kaarela,False,0.45224866,0.0022402622,0.36988193,0.0022350487,0.0022406888,0.16891192,0.0022414895
3,Kaarela,False,0.011934847,0.23055863,0.70975184,0.011920672,0.011942188,0.011975127,0.011916701
1,Haaga,False,0.0023172942,0.0023181208,0.0023134544,0.0023103508,0.6714832,0.0023113685,0.31694618
2,Mellunkylä,True,0.0027048741,0.0027054232,0.002711872,0.09212906,0.5464843,0.17243174,0.1808327
3,,False,0.0062344074,0.0062197703,0.0062520094,0.23025468,0.0062288083,0.0062445635,0.73856574
1,Vuosaari,False,0.23441443,0.07185082,0.0053287526,0.005307279,0.4988474,0.17893775,0.0053136135
2,Mellunkylä,False,0.071606636,0.0034143173,0.0034167382,0.003409592,0.003415368,0.0034180866,0.91131926
3,,False,0.0065006507,0.006504518,0.006511509,0.006570871,0.0065338183,0.9608607,0.006517949
1,,False,0.0035014264,0.0035058386,0.4801037,0.0034918513,0.20899433,0.29690158,0.0035013142
3,,False,0.006819706,0.0068465057,0.006842418,0.0068088262,0.006808989,0.46452358,0.50135
1,Vironniemi,False,0.35032216,0.0051232106,0.62405753,0.0051103593,0.0051218052,0.0051373616,0.0051275673
2,Vallila,False,0.002050119,0.0020455902,0.6937667,0.002044692,0.0020439068,0.0020502426,0.2959987
3,,False,0.0055045127,0.005516529,0.44711742,0.005507962,0.0055218856,0.5253256,0.0055060848
2,Kampinmalmi,True,0.34353387,0.0020832408,0.20363295,0.002079328,0.25531405,0.09313179,0.10022469
3,,False,0.007956443,0.007951541,0.7573119,0.20290339,0.00794731,0.007960527,0.007968864
1,Kampinmalmi,False,0.2660108,0.0053058397,0.00531737,0.005313732,0.005321281,0.5643822,0.14834878
2,Suutarila,False,0.92032254,0.0036803603,0.061285138,0.0036763677,0.0036776674,0.003679881,0.003678047
3,Lauttasaari,False,0.23578118,0.005114202,0.0051150755,0.0051113483,0.24149339,0.5022598,0.005124992
2,Haaga,True,0.98696655,0.0021693867,0.0021783856,0.0021685443,0.0021698675,0.0021738734,0.0021734193
3,Malmi,False,0.003989609,0.003985717,0.0039934167,0.0039759045,0.0039795944,0.0039840746,0.9760917
1,Reijola,False,0.0017272288,0.533311,0.0017240803,0.17303748,0.17604166,0.0017233202,0.11243517
2,Kaarela,False,0.19551468,0.0062208213,0.0062310095,0.0062244404,0.0062326025,0.0062450524,0.77333134
2,,False,0.002566649,0.35500634,0.0025646957,0.002562645,0.0025632894,0.41941532,0.21532106
1,Vironniemi,False,0.749513,0.013055596,0.013053777,0.01304784,0.013055606,0.18524235,0.01303191
2,Ullanlinna,False,0.0034247253,0.18703757,0.42363122,0.0034138418,0.15213378,0.0034130441,0.22694583
3,,False,0.020412905,0.59179324,0.020434976,0.3060987,0.0204129,0.020412905,0.020434352
1,Taka-Töölö,False,0.4923851,0.002711477,0.021324268,0.0027086746,0.47545272,0.0027069782,0.0027107485
2,Vironniemi,False,0.0025602733,0.68596816,0.30122483,0.00255883,0.0025658894,0.002563404,0.0025585897
3,,False,0.047623277,0.047623277,0.04762327,0.7142604,0.04762327,0.04762327,0.04762327
2,,False,0.0023965493,0.0023933628,0.0023981957,0.002389546,0.7325518,0.25547615,0.0023943793
3,,False,0.47962537,0.014303222,0.014295994,0.014323247,0.4487886,0.0143307075,0.014332826
3,Kaarela,False,0.5650792,0.0075540002,0.0075407745,0.007527477,0.39717308,0.0075574,0.0075680623
1,Latokartano,True,0.7893306,0.0040873145,0.19019309,0.0040906263,0.004096943,0.0040981043,0.004103338
2,Munkkiniemi,False,0.2954305,0.25614563,0.30279884,0.044781633,0.09306875,0.0038925116,0.0038820975
3,,False,0.017881868,0.017873943,0.28944793,0.15152618,0.01788927,0.017922878,0.4874579
1,Herttoniemi,False,0.0036886025,0.0036776732,0.254607,0.0036671225,0.24493638,0.48573598,0.0036872553
2,Puistola,False,0.0026083752,0.0026017523,0.0026058827,0.002610232,0.76118326,0.17441233,0.053978145
3,,False,0.5794023,0.007171545,0.38473758,0.007161087,0.007184442,0.007163892,0.0071790623
1,,False,0.002476406,0.0666626,0.52566665,0.0024717767,0.0024758265,0.39777273,0.0024740098
2,Herttoniemi,True,0.44050527,0.20892751,0.15640055,0.0028618814,0.0028705876,0.18555646,0.0028777488
3,,True,0.005746025,0.43670532,0.5345894,0.005734566,0.0057409643,0.005750726,0.0057329824
1,Vuosaari,False,0.5990955,0.19512402,0.0024309955,0.19602843,0.0024356842,0.0024488438,0.0024364938
3,,False,0.005517286,0.3582966,0.0055256225,0.40354162,0.0055121738,0.21609169,0.0055149808
1,Vironniemi,False,0.004486375,0.0044822237,0.279752,0.0044744387,0.42684135,0.004476701,0.27548695
2,,False,0.21912289,0.003048317,0.76561713,0.0030526433,0.003045087,0.0030565853,0.0030573343
3,Vanhakaupunki,False,0.7058325,0.0062397504,0.26302016,0.0062188245,0.00623288,0.0062295916,0.006226275
1,Kaarela,False,0.12913424,0.0034142446,0.12539206,0.0034225357,0.5678585,0.16735493,0.003423441
1,Herttoniemi,False,0.0026100022,0.7876063,0.19935125,0.0026098408,0.0026031695,0.0026142583,0.0026051817
